Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Jane,2018-08-31 13:05:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Paradise PD,GMAIL.COM,,,,0
Jane,2018-08-31 13:05:37,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,Paradise PD,GMAIL.COM,,,,0
Jane,2018-08-31 13:05:37,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Paradise PD,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-30 17:10:44,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Sierra Burgess Is a Loser,GMAIL.COM,,,,0
Jane,2018-08-30 11:55:48,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,en-GB,en-GB,Sierra Burgess Is a Loser,GMAIL.COM,,,,0
Jane,2018-08-23 11:25:01,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,Dirty Money,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-23 11:12:14,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Dirty Money,GMAIL.COM,,,,0
Jane,2018-08-23 09:57:48,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,GB,en-GB,en-GB,Dirty Money,GMAIL.COM,,,,0
Jane,2018-08-19 15:15:29,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,GB,en-GB,en-GB,72 Dangerous Animals: Asia,GMAIL.COM,,,,0
Jane,2018-08-19 15:15:29,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,72 Dangerous Animals: Asia,GMAIL.COM,,,,0
Jane,2018-08-19 15:15:29,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,72 Dangerous Animals: Asia,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-16 11:11:31,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Follow This,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-16 11:08:35,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Follow This,GMAIL.COM,,,,0
Jane,2018-08-15 19:38:55,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,en-GB,en-GB,Follow This,GMAIL.COM,,,,0
Jane,2018-08-09 12:07:51,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,en-GB,en-GB,Disenchantment,GMAIL.COM,,,,0
Jane,2018-08-09 12:07:50,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Disenchantment,GMAIL.COM,,,,0
Jane,2018-08-09 12:07:50,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Disenchantment,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-04 11:34:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Like Father,GMAIL.COM,,,,0
Jane,2018-08-04 11:34:19,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Like Father,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-03 22:57:38,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,Like Father,GMAIL.COM,,,,0
Jane,2018-08-02 17:10:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Insatiable,GMAIL.COM,,,,0
Jane,2018-08-02 17:10:23,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Insatiable,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-08-02 11:47:44,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,en-GB,en-GB,Insatiable,GMAIL.COM,,,,0
Jane,2018-07-27 12:02:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Extinction,GMAIL.COM,,,,0
Jane,2018-07-27 12:02:35,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,Extinction,GMAIL.COM,,,,0
Jane,2018-07-27 12:02:35,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Extinction,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-20 14:12:16,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,Dark Tourist,GMAIL.COM,,,,0
Jane,2018-07-20 14:12:16,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Dark Tourist,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-20 14:12:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Dark Tourist,GMAIL.COM,,,,0
Jane,2018-07-19 11:13:42,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Derren Brown: Miracle,GMAIL.COM,,,,0
Jane,2018-07-19 11:13:42,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,Derren Brown: Miracle,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-19 10:03:49,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,GB,en-GB,en-GB,Derren Brown: Miracle,GMAIL.COM,,,,0
Jane,2018-07-12 13:10:52,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Dark Tourist,GMAIL.COM,,,,0
Jane,2018-07-12 13:10:52,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Dark Tourist,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-10 11:33:29,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Wolf of Wall Street,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-10 11:26:51,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,The Wolf of Wall Street,GMAIL.COM,,,,0
Jane,2018-07-10 11:26:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Wolf of Wall Street,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-05 13:51:11,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Jim Jefferies: This Is Me Now,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-05 13:42:17,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Jim Jefferies: This Is Me Now,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-05 11:13:09,PUSH_BTN_DOWNLOAD,PUSH,GB,en-GB,en-GB,The Staircase,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-05 11:11:11,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,GB,,,The Staircase,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-05 10:25:57,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,en-GB,en-GB,Jim Jefferies: This Is Me Now,GMAIL.COM,,,,0
Jane,2018-07-01 11:37:55,EMAIL_NEW_ARRIVALS,EMAIL,GB,en-GB,en-GB,The Hateful Eight,GMAIL.COM,,,,0
Jane,2018-07-01 11:37:55,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Hateful Eight,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-07-01 11:37:54,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Hateful Eight,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-06-29 09:11:37,NEW_DEVICE_LOGIN,EMAIL,GB,,,,GMAIL.COM,,,,0
Jane,2018-06-23 11:32:08,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,,,Planet Earth II,GMAIL.COM,,,--,0
Jane,2018-06-23 11:06:42,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Planet Earth II,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-06-23 09:29:06,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,GB,,,Planet Earth II,GMAIL.COM,,,,0
Jane,2018-06-16 11:11:52,PUSH_NEW_ARRIVALS,PUSH,GB,,,After the Raves,GMAIL.COM,,,--,0
Jane,2018-06-16 11:11:52,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,After the Raves,GMAIL.COM,,,APPLE_iPad4-1,0
Jane,2018-06-15 18:06:57,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,After the Raves,GMAIL.COM,,,,0
Jane,2018-06-10 11:18:50,PUSH_NEW_ARRIVALS,PUSH,GB,,,Warcraft,GMAIL.COM,,,--,0
Jane,2018-06-10 11:16:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Warcraft,GMAIL.COM,,,,0
Jane,2018-06-10 11:16:20,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Warcraft,GMAIL.COM,,,,0
Jane,2018-06-09 11:35:38,INAPP_SATISFACTION_SURVEY,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Jane,2018-06-01 12:13:47,PUSH_NEW_ARRIVALS,PUSH,GB,,,Grace Jones: Bloodlight and Bami,GMAIL.COM,,,--,0
Jane,2018-06-01 11:58:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Grace Jones: Bloodlight and Bami,GMAIL.COM,,,,0
Jane,2018-06-01 11:22:04,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Grace Jones: Bloodlight and Bami,GMAIL.COM,,,,0
Jane,2018-05-28 11:02:47,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,,,27: Gone Too Soon,GMAIL.COM,,,--,0
Jane,2018-05-28 11:02:47,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,27: Gone Too Soon,GMAIL.COM,,,,0
Jane,2018-05-28 09:16:36,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,GB,,,27: Gone Too Soon,GMAIL.COM,,,,0
Jane,2018-05-21 11:12:08,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,,,Lost in Space,GMAIL.COM,,,--,0
Jane,2018-05-21 11:12:08,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Lost in Space,GMAIL.COM,,,,0
Jane,2018-05-21 09:24:14,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,GB,,,Lost in Space,GMAIL.COM,,,,0
Jane,2018-05-14 11:20:53,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Social Network,GMAIL.COM,,,--,0
Jane,2018-05-14 11:20:53,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Social Network,GMAIL.COM,,,,0
Jane,2018-05-14 11:20:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Social Network,GMAIL.COM,,,,0
Jane,2018-05-11 11:18:27,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,The Defiant Ones,GMAIL.COM,,,,0
Jane,2018-05-11 11:18:27,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,,,The Defiant Ones,GMAIL.COM,,,--,0
Jane,2018-05-11 11:17:40,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,GB,,,27: Gone Too Soon,GMAIL.COM,,,,0
Jane,2018-05-04 11:13:56,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,,,The Week Of,GMAIL.COM,,,--,0
Jane,2018-05-04 11:13:07,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,The Week Of,GMAIL.COM,,,,0
Jane,2018-05-04 09:53:39,EMAIL_WHAT_TO_WATCH_MOVIE_NIGHT,EMAIL,GB,,,The Week Of,GMAIL.COM,,,,0
Jane,2018-04-27 11:13:04,PUSH_NEW_ARRIVALS,PUSH,GB,,,Bobby Kennedy for President,GMAIL.COM,,,--,0
Jane,2018-04-27 11:13:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Bobby Kennedy for President,GMAIL.COM,,,,0
Jane,2018-04-27 11:13:04,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Bobby Kennedy for President,GMAIL.COM,,,,0
Jane,2018-04-22 11:10:24,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Altered Carbon,GMAIL.COM,,,,0
Jane,2018-04-22 11:10:24,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,,,Altered Carbon,GMAIL.COM,,,--,0
Jane,2018-04-22 09:41:57,EMAIL_WHAT_TO_WATCH_SUGGESTIONS,EMAIL,GB,,,Altered Carbon,GMAIL.COM,,,,0
Jane,2018-04-15 11:42:32,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Beyond Skyline,GMAIL.COM,,,,0
Jane,2018-04-15 11:42:32,PUSH_NEW_ARRIVALS,PUSH,GB,,,Beyond Skyline,GMAIL.COM,,,--,0
Jane,2018-04-15 11:42:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Beyond Skyline,GMAIL.COM,,,,0
Jane,2018-04-14 11:08:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Huntsman: Winter's War,GMAIL.COM,,,,0
Jane,2018-04-14 11:08:13,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Huntsman: Winter's War,GMAIL.COM,,,--,0
Jane,2018-04-14 01:19:44,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Huntsman: Winter's War,GMAIL.COM,,,,0
Jane,2018-04-13 11:17:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Come Sunday,GMAIL.COM,,,,0
Jane,2018-04-13 11:17:10,PUSH_NEW_ARRIVALS,PUSH,GB,,,Come Sunday,GMAIL.COM,,,--,0
Jane,2018-04-13 09:40:05,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Come Sunday,GMAIL.COM,,,,0
Jane,2018-04-06 13:25:38,PUSH_NEW_ARRIVALS,PUSH,GB,,,Fastest Car,GMAIL.COM,,,--,0
Jane,2018-04-06 13:25:37,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Fastest Car,GMAIL.COM,,,,0
Jane,2018-04-06 13:25:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Fastest Car,GMAIL.COM,,,,0
Jane,2018-03-30 17:38:42,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Other Guys,GMAIL.COM,,,--,0
Jane,2018-03-30 17:32:43,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Other Guys,GMAIL.COM,,,,0
Jane,2018-03-30 17:26:50,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Other Guys,GMAIL.COM,,,,0
Jane,2018-03-30 11:06:22,PUSH_NEW_ARRIVALS,PUSH,GB,,,Rapture,GMAIL.COM,,,--,0
Jane,2018-03-30 11:06:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Rapture,GMAIL.COM,,,,0
Jane,2018-03-30 08:06:18,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Rapture,GMAIL.COM,,,,0
Jane,2018-03-29 13:16:50,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Fastest Car,GMAIL.COM,,,--,0
Jane,2018-03-29 13:13:18,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Fastest Car,GMAIL.COM,,,,0
Jane,2018-03-29 13:13:16,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Fastest Car,GMAIL.COM,,,,0
Jane,2018-03-22 14:17:37,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Rapture,GMAIL.COM,,,,0
Jane,2018-03-22 14:17:37,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Rapture,GMAIL.COM,,,--,0
Jane,2018-03-22 14:17:36,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Rapture,GMAIL.COM,,,,0
Jane,2018-03-15 12:01:45,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Friends,GMAIL.COM,,,,0
Jane,2018-03-15 12:01:45,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,,,Friends,GMAIL.COM,,,--,0
Jane,2018-03-15 10:49:21,EMAIL_WHAT_TO_WATCH_TOP_PICKS,EMAIL,GB,,,Friends,GMAIL.COM,,,,0
Jane,2018-03-08 14:18:46,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Take Your Pills,GMAIL.COM,,,--,0
Jane,2018-03-08 14:18:46,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Take Your Pills,GMAIL.COM,,,,0
Jane,2018-03-08 14:18:46,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Take Your Pills,GMAIL.COM,,,,0
Jane,2018-03-06 02:29:03,EMAIL_AWARDS,EMAIL,GB,,,,GMAIL.COM,,,,0
Jane,2018-03-04 12:16:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Deadpool,GMAIL.COM,,,,0
Jane,2018-03-04 12:16:37,PUSH_NEW_ARRIVALS,PUSH,GB,,,Deadpool,GMAIL.COM,,,--,0
Jane,2018-03-04 12:16:37,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Deadpool,GMAIL.COM,,,,0
Jane,2018-03-02 12:05:47,PUSH_NEW_ARRIVALS,PUSH,GB,,,Girls Incarcerated,GMAIL.COM,,,--,0
Jane,2018-03-02 12:05:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Girls Incarcerated,GMAIL.COM,,,,0
Jane,2018-03-02 10:28:40,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Girls Incarcerated,GMAIL.COM,,,,0
Jane,2018-02-25 12:07:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,10 Cloverfield Lane,GMAIL.COM,,,,0
Jane,2018-02-25 12:07:02,PUSH_NEW_ARRIVALS,PUSH,GB,,,10 Cloverfield Lane,GMAIL.COM,,,--,0
Jane,2018-02-25 12:05:29,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,10 Cloverfield Lane,GMAIL.COM,,,,0
Jane,2018-02-23 12:30:15,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Revenant,GMAIL.COM,,,,0
Jane,2018-02-23 12:30:15,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Revenant,GMAIL.COM,,,--,0
Jane,2018-02-23 12:30:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Revenant,GMAIL.COM,,,,0
Jane,2018-02-17 12:13:56,PUSH_NEW_ARRIVALS,PUSH,GB,,,Brave Miss World,GMAIL.COM,,,--,0
Jane,2018-02-17 12:08:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Brave Miss World,GMAIL.COM,,,,0
Jane,2018-02-17 12:08:24,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Brave Miss World,GMAIL.COM,,,,0
Jane,2018-02-16 14:24:41,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Interview,GMAIL.COM,,,--,0
Jane,2018-02-16 14:23:28,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Interview,GMAIL.COM,,,,0
Jane,2018-02-16 14:23:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Interview,GMAIL.COM,,,,0
Jane,2018-02-16 12:40:34,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,First Team: Juventus,GMAIL.COM,,,,0
Jane,2018-02-16 12:40:34,PUSH_NEW_ARRIVALS,PUSH,GB,,,First Team: Juventus,GMAIL.COM,,,--,0
Jane,2018-02-16 12:40:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,First Team: Juventus,GMAIL.COM,,,,0
Jane,2018-02-09 16:34:48,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,First Team: Juventus,GMAIL.COM,,,--,0
Jane,2018-02-09 14:14:52,PUSH_NEW_ARRIVALS,PUSH,GB,,,Kick-Ass 2,GMAIL.COM,,,--,0
Jane,2018-02-09 14:14:52,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Kick-Ass 2,GMAIL.COM,,,,0
Jane,2018-02-09 14:14:51,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Kick-Ass 2,GMAIL.COM,,,,0
Jane,2018-02-09 13:24:54,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,First Team: Juventus,GMAIL.COM,,,,0
Jane,2018-02-09 13:24:54,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,First Team: Juventus,GMAIL.COM,,,,0
Jane,2018-02-09 12:26:16,PUSH_NEW_ARRIVALS,PUSH,GB,,,Seeing Allred,GMAIL.COM,,,--,0
Jane,2018-02-09 10:26:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Seeing Allred,GMAIL.COM,,,,0
Jane,2018-02-09 10:26:04,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Seeing Allred,GMAIL.COM,,,,0
Jane,2018-02-02 14:17:09,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Cable Guy,GMAIL.COM,,,--,0
Jane,2018-02-02 14:10:58,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Cable Guy,GMAIL.COM,,,,0
Jane,2018-02-02 14:10:58,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Cable Guy,GMAIL.COM,,,,0
Jane,2018-02-02 12:25:51,PUSH_NEW_ARRIVALS,PUSH,GB,,,Coach Snoop,GMAIL.COM,,,--,0
Jane,2018-02-02 12:25:50,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Coach Snoop,GMAIL.COM,,,,0
Jane,2018-02-02 12:25:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Coach Snoop,GMAIL.COM,,,,0
Jane,2018-02-01 15:03:45,PUSH_NEW_ARRIVALS,PUSH,GB,,,Half Baked,GMAIL.COM,,,--,0
Jane,2018-02-01 15:03:16,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Half Baked,GMAIL.COM,,,,0
Jane,2018-02-01 15:03:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Half Baked,GMAIL.COM,,,,0
Jane,2018-01-26 12:36:14,PUSH_NEW_ARRIVALS,PUSH,GB,,,Dirty Money,GMAIL.COM,,,--,0
Jane,2018-01-26 09:18:13,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Dirty Money,GMAIL.COM,,,,0
Jane,2018-01-26 09:18:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Dirty Money,GMAIL.COM,,,,0
Jane,2018-01-25 12:35:15,PUSH_NEW_ARRIVALS,PUSH,GB,,,The World's End,GMAIL.COM,,,--,0
Jane,2018-01-25 12:34:26,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The World's End,GMAIL.COM,,,,0
Jane,2018-01-25 12:34:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The World's End,GMAIL.COM,,,,0
Jane,2018-01-20 12:06:00,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Brothers Grimsby,GMAIL.COM,,,--,0
Jane,2018-01-20 12:04:17,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Brothers Grimsby,GMAIL.COM,,,,0
Jane,2018-01-20 12:04:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Brothers Grimsby,GMAIL.COM,,,,0
Jane,2018-01-19 14:23:23,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Drug Lords,GMAIL.COM,,,,0
Jane,2018-01-19 14:23:22,PUSH_NEW_ARRIVALS,PUSH,GB,,,Drug Lords,GMAIL.COM,,,--,0
Jane,2018-01-19 14:23:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Drug Lords,GMAIL.COM,,,,0
Jane,2018-01-18 14:25:20,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Dirty Money,GMAIL.COM,,,--,0
Jane,2018-01-18 14:22:25,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Dirty Money,GMAIL.COM,,,,0
Jane,2018-01-18 14:22:25,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Dirty Money,GMAIL.COM,,,,0
Jane,2018-01-13 12:12:05,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Finest Hours,GMAIL.COM,,,--,0
Jane,2018-01-13 12:07:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Finest Hours,GMAIL.COM,,,,0
Jane,2018-01-13 12:07:15,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Finest Hours,GMAIL.COM,,,,0
Jane,2018-01-11 14:09:47,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Drug Lords,GMAIL.COM,,,--,0
Jane,2018-01-11 14:00:22,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Drug Lords,GMAIL.COM,,,,0
Jane,2018-01-11 14:00:22,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Drug Lords,GMAIL.COM,,,,0
Jane,2018-01-09 12:20:15,PUSH_NEW_ARRIVALS,PUSH,GB,,,San Andreas,GMAIL.COM,,,--,0
Jane,2018-01-09 12:14:28,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,San Andreas,GMAIL.COM,,,,0
Jane,2018-01-09 12:14:28,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,San Andreas,GMAIL.COM,,,,0
Jane,2018-01-05 12:12:45,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Rotten,GMAIL.COM,,,,0
Jane,2018-01-05 12:12:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Rotten,GMAIL.COM,,,,0
Jane,2018-01-05 12:12:44,PUSH_NEW_ARRIVALS,PUSH,GB,,,Rotten,GMAIL.COM,,,--,0
Jane,2018-01-04 12:17:44,PUSH_NEW_ARRIVALS,PUSH,GB,,,Conan the Barbarian,GMAIL.COM,,,--,0
Jane,2018-01-04 12:13:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Conan the Barbarian,GMAIL.COM,,,,0
Jane,2018-01-04 12:13:08,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Conan the Barbarian,GMAIL.COM,,,,0
Jane,2017-12-29 12:09:23,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,Black Mirror,GMAIL.COM,,,--,0
Jane,2017-12-29 09:40:07,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Black Mirror,GMAIL.COM,,,,0
Jane,2017-12-29 09:40:06,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Black Mirror,GMAIL.COM,,,,0
Jane,2017-12-28 14:12:18,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Rotten,GMAIL.COM,,,,0
Jane,2017-12-28 14:12:18,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Rotten,GMAIL.COM,,,,0
Jane,2017-12-28 14:12:18,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Rotten,GMAIL.COM,,,--,0
Jane,2017-12-27 12:00:31,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Victor Frankenstein,GMAIL.COM,,,,0
Jane,2017-12-27 12:00:31,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Victor Frankenstein,GMAIL.COM,,,,0
